,PharmGKB ID,Name,Source,Testing Level,Has Prescribing Info,Has Dosing Info,Has Alternate Drug,Prescribing,Chemicals,Genes,Variants/Haplotypes,type,drugbank_id,name,indication,atc_codes,actions,pubmed_ids,uniprot,EntryName,ProteinID,ProteinFamily,ProteinSuperFamily
1210,PA166123537,"Annotation of PMDA Label for dasatinib and ABL1, BCR",PMDA,Testing required,,,,,dasatinib,ABL1; BCR,,small molecule,DB01254,dasatinib,"For the treatment of adults with chronic, accelerated, or myeloid or lymphoid blast phase chronic myeloid leukemia with resistance or intolerance to prior therapy. Also indicated for the treatment of adults with Philadelphia chromosome-positive acute lymphoblastic leukemia with resistance or intolerance to prior therapy.",['L01XE06'],,18180381,P07948,lyn_human,lyn,"Protein kinase superfamily, Tyr protein kinase family, SRC subfamily",Protein kinase superfamily
1211,PA166123537,"Annotation of PMDA Label for dasatinib and ABL1, BCR",PMDA,Testing required,,,,,dasatinib,ABL1; BCR,,small molecule,DB01254,dasatinib,"For the treatment of adults with chronic, accelerated, or myeloid or lymphoid blast phase chronic myeloid leukemia with resistance or intolerance to prior therapy. Also indicated for the treatment of adults with Philadelphia chromosome-positive acute lymphoblastic leukemia with resistance or intolerance to prior therapy.",['L01XE06'],,18180381,Q9NYL2,m3k20_human,m3k20,"Protein kinase superfamily, STE Ser/Thr protein kinase family, MAP kinase kinase kinase subfamily",Protein kinase superfamily
1212,PA166123537,"Annotation of PMDA Label for dasatinib and ABL1, BCR",PMDA,Testing required,,,,,dasatinib,ABL1; BCR,,small molecule,DB01254,dasatinib,"For the treatment of adults with chronic, accelerated, or myeloid or lymphoid blast phase chronic myeloid leukemia with resistance or intolerance to prior therapy. Also indicated for the treatment of adults with Philadelphia chromosome-positive acute lymphoblastic leukemia with resistance or intolerance to prior therapy.",['L01XE06'],,18180381,Q16539,mk14_human,mk14,"Protein kinase superfamily, CMGC Ser/Thr protein kinase family, MAP kinase subfamily",Protein kinase superfamily
1213,PA166123537,"Annotation of PMDA Label for dasatinib and ABL1, BCR",PMDA,Testing required,,,,,dasatinib,ABL1; BCR,,small molecule,DB01254,dasatinib,"For the treatment of adults with chronic, accelerated, or myeloid or lymphoid blast phase chronic myeloid leukemia with resistance or intolerance to prior therapy. Also indicated for the treatment of adults with Philadelphia chromosome-positive acute lymphoblastic leukemia with resistance or intolerance to prior therapy.",['L01XE06'],,18180381,Q06203,pur1_human,pur1,Purine/pyrimidine phosphoribosyltransferase family,Purine/pyrimidine phosphoribosyltransferase family
1214,PA166104914,"Annotation of EMA Label for dasatinib and ABL1, BCR",EMA,Testing required,Prescribing Info,,Alternate Drug,Prescribing,dasatinib,ABL1; BCR,,small molecule,DB01254,dasatinib,"For the treatment of adults with chronic, accelerated, or myeloid or lymphoid blast phase chronic myeloid leukemia with resistance or intolerance to prior therapy. Also indicated for the treatment of adults with Philadelphia chromosome-positive acute lymphoblastic leukemia with resistance or intolerance to prior therapy.",['L01XE06'],multitarget,17016423|17701954|11752352,P00519,abl1_human,abl1,"Protein kinase superfamily, Tyr protein kinase family, ABL subfamily",Protein kinase superfamily
1215,PA166104914,"Annotation of EMA Label for dasatinib and ABL1, BCR",EMA,Testing required,Prescribing Info,,Alternate Drug,Prescribing,dasatinib,ABL1; BCR,,small molecule,DB01254,dasatinib,"For the treatment of adults with chronic, accelerated, or myeloid or lymphoid blast phase chronic myeloid leukemia with resistance or intolerance to prior therapy. Also indicated for the treatment of adults with Philadelphia chromosome-positive acute lymphoblastic leukemia with resistance or intolerance to prior therapy.",['L01XE06'],multitarget,17429625|17148760|17155893|16397263|16230377|11752352,P12931,src_human,src,"Protein kinase superfamily, Tyr protein kinase family, SRC subfamily",Protein kinase superfamily
1216,PA166104914,"Annotation of EMA Label for dasatinib and ABL1, BCR",EMA,Testing required,Prescribing Info,,Alternate Drug,Prescribing,dasatinib,ABL1; BCR,,small molecule,DB01254,dasatinib,"For the treatment of adults with chronic, accelerated, or myeloid or lymphoid blast phase chronic myeloid leukemia with resistance or intolerance to prior therapy. Also indicated for the treatment of adults with Philadelphia chromosome-positive acute lymphoblastic leukemia with resistance or intolerance to prior therapy.",['L01XE06'],antagonist,17139284|17016423|20072833,P29317,epha2_human,epha2,"Protein kinase superfamily, Tyr protein kinase family, Ephrin receptor subfamily",Protein kinase superfamily
1217,PA166104914,"Annotation of EMA Label for dasatinib and ABL1, BCR",EMA,Testing required,Prescribing Info,,Alternate Drug,Prescribing,dasatinib,ABL1; BCR,,small molecule,DB01254,dasatinib,"For the treatment of adults with chronic, accelerated, or myeloid or lymphoid blast phase chronic myeloid leukemia with resistance or intolerance to prior therapy. Also indicated for the treatment of adults with Philadelphia chromosome-positive acute lymphoblastic leukemia with resistance or intolerance to prior therapy.",['L01XE06'],multitarget,17154512|20072833|11752352,P06239,lck_human,lck,"Protein kinase superfamily, Tyr protein kinase family, SRC subfamily",Protein kinase superfamily
1218,PA166104914,"Annotation of EMA Label for dasatinib and ABL1, BCR",EMA,Testing required,Prescribing Info,,Alternate Drug,Prescribing,dasatinib,ABL1; BCR,,small molecule,DB01254,dasatinib,"For the treatment of adults with chronic, accelerated, or myeloid or lymphoid blast phase chronic myeloid leukemia with resistance or intolerance to prior therapy. Also indicated for the treatment of adults with Philadelphia chromosome-positive acute lymphoblastic leukemia with resistance or intolerance to prior therapy.",['L01XE06'],inhibitor,16507911|17541990|20072833,P07947,yes_human,yes,"Protein kinase superfamily, Tyr protein kinase family, SRC subfamily",Protein kinase superfamily
1219,PA166104914,"Annotation of EMA Label for dasatinib and ABL1, BCR",EMA,Testing required,Prescribing Info,,Alternate Drug,Prescribing,dasatinib,ABL1; BCR,,small molecule,DB01254,dasatinib,"For the treatment of adults with chronic, accelerated, or myeloid or lymphoid blast phase chronic myeloid leukemia with resistance or intolerance to prior therapy. Also indicated for the treatment of adults with Philadelphia chromosome-positive acute lymphoblastic leukemia with resistance or intolerance to prior therapy.",['L01XE06'],antagonist,16397263|16434489|17351742,P10721,kit_human,kit,"Protein kinase superfamily, Tyr protein kinase family, CSF-1/PDGF receptor subfamily",Protein kinase superfamily
1220,PA166104914,"Annotation of EMA Label for dasatinib and ABL1, BCR",EMA,Testing required,Prescribing Info,,Alternate Drug,Prescribing,dasatinib,ABL1; BCR,,small molecule,DB01254,dasatinib,"For the treatment of adults with chronic, accelerated, or myeloid or lymphoid blast phase chronic myeloid leukemia with resistance or intolerance to prior therapy. Also indicated for the treatment of adults with Philadelphia chromosome-positive acute lymphoblastic leukemia with resistance or intolerance to prior therapy.",['L01XE06'],antagonist,16497876|16436588|20072833,P09619,pgfrb_human,pgfrb,"Protein kinase superfamily, Tyr protein kinase family, CSF-1/PDGF receptor subfamily",Protein kinase superfamily
1221,PA166104914,"Annotation of EMA Label for dasatinib and ABL1, BCR",EMA,Testing required,Prescribing Info,,Alternate Drug,Prescribing,dasatinib,ABL1; BCR,,small molecule,DB01254,dasatinib,"For the treatment of adults with chronic, accelerated, or myeloid or lymphoid blast phase chronic myeloid leukemia with resistance or intolerance to prior therapy. Also indicated for the treatment of adults with Philadelphia chromosome-positive acute lymphoblastic leukemia with resistance or intolerance to prior therapy.",['L01XE06'],inhibitor,17020995|17431118,P51692,sta5b_human,sta5b,Transcription factor STAT family,Transcription factor STAT family
1222,PA166104914,"Annotation of EMA Label for dasatinib and ABL1, BCR",EMA,Testing required,Prescribing Info,,Alternate Drug,Prescribing,dasatinib,ABL1; BCR,,small molecule,DB01254,dasatinib,"For the treatment of adults with chronic, accelerated, or myeloid or lymphoid blast phase chronic myeloid leukemia with resistance or intolerance to prior therapy. Also indicated for the treatment of adults with Philadelphia chromosome-positive acute lymphoblastic leukemia with resistance or intolerance to prior therapy.",['L01XE06'],multitarget,17016423|20072833|11752352,P42684,abl2_human,abl2,"Protein kinase superfamily, Tyr protein kinase family, ABL subfamily",Protein kinase superfamily
1223,PA166104914,"Annotation of EMA Label for dasatinib and ABL1, BCR",EMA,Testing required,Prescribing Info,,Alternate Drug,Prescribing,dasatinib,ABL1; BCR,,small molecule,DB01254,dasatinib,"For the treatment of adults with chronic, accelerated, or myeloid or lymphoid blast phase chronic myeloid leukemia with resistance or intolerance to prior therapy. Also indicated for the treatment of adults with Philadelphia chromosome-positive acute lymphoblastic leukemia with resistance or intolerance to prior therapy.",['L01XE06'],multitarget,17139284|17016423|20072833|11752352,P06241,fyn_human,fyn,"Protein kinase superfamily, Tyr protein kinase family, SRC subfamily",Protein kinase superfamily
1224,PA166104914,"Annotation of EMA Label for dasatinib and ABL1, BCR",EMA,Testing required,Prescribing Info,,Alternate Drug,Prescribing,dasatinib,ABL1; BCR,,small molecule,DB01254,dasatinib,"For the treatment of adults with chronic, accelerated, or myeloid or lymphoid blast phase chronic myeloid leukemia with resistance or intolerance to prior therapy. Also indicated for the treatment of adults with Philadelphia chromosome-positive acute lymphoblastic leukemia with resistance or intolerance to prior therapy.",['L01XE06'],,17684099,Q06187,btk_human,btk,"Protein kinase superfamily, Tyr protein kinase family, TEC subfamily",Protein kinase superfamily
1225,PA166104914,"Annotation of EMA Label for dasatinib and ABL1, BCR",EMA,Testing required,Prescribing Info,,Alternate Drug,Prescribing,dasatinib,ABL1; BCR,,small molecule,DB01254,dasatinib,"For the treatment of adults with chronic, accelerated, or myeloid or lymphoid blast phase chronic myeloid leukemia with resistance or intolerance to prior therapy. Also indicated for the treatment of adults with Philadelphia chromosome-positive acute lymphoblastic leukemia with resistance or intolerance to prior therapy.",['L01XE06'],,17684099,Q92570,nr4a3_human,nr4a3,"Nuclear hormone receptor family, NR4 subfamily","Nuclear hormone receptor family, NR subfamily"
1226,PA166104914,"Annotation of EMA Label for dasatinib and ABL1, BCR",EMA,Testing required,Prescribing Info,,Alternate Drug,Prescribing,dasatinib,ABL1; BCR,,small molecule,DB01254,dasatinib,"For the treatment of adults with chronic, accelerated, or myeloid or lymphoid blast phase chronic myeloid leukemia with resistance or intolerance to prior therapy. Also indicated for the treatment of adults with Philadelphia chromosome-positive acute lymphoblastic leukemia with resistance or intolerance to prior therapy.",['L01XE06'],,15256671,P11274,bcr_human,bcr,Other,
1227,PA166104914,"Annotation of EMA Label for dasatinib and ABL1, BCR",EMA,Testing required,Prescribing Info,,Alternate Drug,Prescribing,dasatinib,ABL1; BCR,,small molecule,DB01254,dasatinib,"For the treatment of adults with chronic, accelerated, or myeloid or lymphoid blast phase chronic myeloid leukemia with resistance or intolerance to prior therapy. Also indicated for the treatment of adults with Philadelphia chromosome-positive acute lymphoblastic leukemia with resistance or intolerance to prior therapy.",['L01XE06'],,18180381,P41240,csk_human,csk,"Protein kinase superfamily, Tyr protein kinase family, CSK subfamily",Protein kinase superfamily
1228,PA166104914,"Annotation of EMA Label for dasatinib and ABL1, BCR",EMA,Testing required,Prescribing Info,,Alternate Drug,Prescribing,dasatinib,ABL1; BCR,,small molecule,DB01254,dasatinib,"For the treatment of adults with chronic, accelerated, or myeloid or lymphoid blast phase chronic myeloid leukemia with resistance or intolerance to prior therapy. Also indicated for the treatment of adults with Philadelphia chromosome-positive acute lymphoblastic leukemia with resistance or intolerance to prior therapy.",['L01XE06'],,18180381,P54756,epha5_human,epha5,"Protein kinase superfamily, Tyr protein kinase family, Ephrin receptor subfamily",Protein kinase superfamily
1229,PA166104914,"Annotation of EMA Label for dasatinib and ABL1, BCR",EMA,Testing required,Prescribing Info,,Alternate Drug,Prescribing,dasatinib,ABL1; BCR,,small molecule,DB01254,dasatinib,"For the treatment of adults with chronic, accelerated, or myeloid or lymphoid blast phase chronic myeloid leukemia with resistance or intolerance to prior therapy. Also indicated for the treatment of adults with Philadelphia chromosome-positive acute lymphoblastic leukemia with resistance or intolerance to prior therapy.",['L01XE06'],,18180381,P54760,ephb4_human,ephb4,"Protein kinase superfamily, Tyr protein kinase family, Ephrin receptor subfamily",Protein kinase superfamily
1230,PA166104914,"Annotation of EMA Label for dasatinib and ABL1, BCR",EMA,Testing required,Prescribing Info,,Alternate Drug,Prescribing,dasatinib,ABL1; BCR,,small molecule,DB01254,dasatinib,"For the treatment of adults with chronic, accelerated, or myeloid or lymphoid blast phase chronic myeloid leukemia with resistance or intolerance to prior therapy. Also indicated for the treatment of adults with Philadelphia chromosome-positive acute lymphoblastic leukemia with resistance or intolerance to prior therapy.",['L01XE06'],,18180381,P09769,fgr_human,fgr,"Protein kinase superfamily, Tyr protein kinase family, SRC subfamily",Protein kinase superfamily
